gene	mean	median	longest_isoform	merged
ENSMUSG00000113247.2	339	339	339	339
ENSMUSG00000074768.7	2490	2490	2490	2490
ENSMUSG00000085834.2	1464	1464	1464	1464
ENSMUSG00000042118.8	2467	2467	2467	2467
ENSMUSG00000042102.8	2992	2992	2992	2992
ENSMUSG00000087334.2	868	868	868	868
ENSMUSG00000085202.2	270	270	270	270
ENSMUSG00000113647.2	1245	1245	1245	1245
ENSMUSG00000042082.8	4038	4038	4038	4038
ENSMUSG00000093480.3	61	61	61	61
ENSMUSG00002075601.1	125	125	125	125
ENSMUSG00000089486.3	100	100	100	100
ENSMUSG00000113791.2	381	381	381	381
ENSMUSG00000114174.2	321	321	321	321
ENSMUSG00000045312.13	4056	4209	4348	4704
ENSMUSG00000087319.2	2309	2309	2309	2309
ENSMUSG00000021687.15	2463	1877	4259	4408
ENSMUSG00000114055.2	1193	1193	1193	1193
ENSMUSG00000113494.2	370	370	370	370
ENSMUSG00000114056.2	436	436	436	436
ENSMUSG00000042857.5	2980	2980	2980	2980
ENSMUSG00000021686.7	4021	4021	4021	4021
ENSMUSG00002075336.1	114	114	114	114
ENSMUSG00000103438.2	648	648	648	648
ENSMUSG00000113598.2	645	645	645	645
ENSMUSG00000112934.2	1899	1899	1899	1899
ENSMUSG00000113904.2	438	438	438	438
ENSMUSG00000113006.2	293	293	293	293
ENSMUSG00000113547.2	392	392	392	392
ENSMUSG00000042043.7	528	528	559	612
ENSMUSG00000021685.13	2656	2656	2656	2656
ENSMUSG00000042015.18	2444	2570	3063	5030
ENSMUSG00000113871.2	467	467	467	467
ENSMUSG00000114014.2	851	851	851	851
ENSMUSG00000113070.2	600	600	600	600
ENSMUSG00000021684.18	2960	2517	4235	5089
ENSMUSG00000090033.2	494	494	494	494
ENSMUSG00000041995.9	1919	1919	1945	2053
ENSMUSG00000088108.3	138	138	138	138
ENSMUSG00000077380.3	132	132	132	132
ENSMUSG00000021681.9	3249	3249	3249	3249
ENSMUSG00000114122.2	460	460	460	460
ENSMUSG00000021680.9	1740	1740	1779	1800
ENSMUSG00000021679.5	399	399	399	399
ENSMUSG00000021678.10	2741	2741	2741	2741
ENSMUSG00000113359.2	482	482	482	482
ENSMUSG00000113969.2	411	411	411	411
ENSMUSG00000048376.7	3336	3336	3336	3336
ENSMUSG00000021676.11	5847	5847	5847	5847
ENSMUSG00000113631.2	1665	1665	1665	1665
ENSMUSG00000021675.5	2502	2502	2502	2502
ENSMUSG00000118445.2	594	594	594	594
ENSMUSG00000118436.2	969	969	969	969
ENSMUSG00000121060.1	420	420	420	420
ENSMUSG00000065866.3	159	159	159	159
ENSMUSG00000051111.17	5649	5649	9101	9231
ENSMUSG00000114133.2	2161	2161	2161	2161
ENSMUSG00000099115.3	849	849	849	849
ENSMUSG00000087839.3	100	100	100	100
ENSMUSG00000100475.2	967	967	967	967
ENSMUSG00002074858.1	113	113	113	113
ENSMUSG00000113743.2	701	701	701	701
ENSMUSG00000021671.10	5183	5183	5183	5183
ENSMUSG00000047117.14	2390	2390	3214	3214
ENSMUSG00000021668.16	2394	2319	4225	4288
ENSMUSG00000021669.16	3690	3040	5285	5390
ENSMUSG00000113068.2	489	489	489	489
ENSMUSG00000113842.2	2880	2880	2880	2880
ENSMUSG00000113379.2	1294	1294	1294	1294
ENSMUSG00000114193.2	3915	3915	3915	3915
ENSMUSG00000021670.15	3703	3703	4425	4929
ENSMUSG00000113351.2	655	655	655	655
ENSMUSG00000109561.2	5502	5502	5859	6132
ENSMUSG00000113879.2	644	644	644	644
ENSMUSG00000113046.2	307	307	307	307
ENSMUSG00002076374.1	115	115	115	115
ENSMUSG00000091387.3	5087	5087	5087	5087
ENSMUSG00000114154.2	543	543	543	543
ENSMUSG00000113934.2	415	415	415	415
ENSMUSG00000052075.8	1128	1128	1128	1128
ENSMUSG00000041817.15	5280	5280	6013	6082
ENSMUSG00000057762.7	1030	1030	1030	1030
ENSMUSG00000060739.9	1837	1837	2700	2700
ENSMUSG00000021666.17	3113	3089	4416	5515
ENSMUSG00000021665.10	1905	1905	1905	1905
ENSMUSG00000114583.2	729	729	729	729
ENSMUSG00000041773.9	4737	4737	4737	4737
ENSMUSG00000097932.3	658	658	658	658
ENSMUSG00000121017.1	700	700	700	700
ENSMUSG00000114425.2	935	935	935	935
ENSMUSG00000078952.11	2003	2234	2764	5705
ENSMUSG00000098238.2	929	929	929	929
ENSMUSG00000114926.3	1239	1239	2015	2271
ENSMUSG00000114415.2	1399	1399	1399	1399
ENSMUSG00000114837.2	1624	1624	1624	1624
ENSMUSG00000110235.3	1318	1279	1400	2363
ENSMUSG00000114599.2	282	282	282	282
ENSMUSG00000054944.8	3287	3287	3287	3287
ENSMUSG00000097346.2	1073	1073	1073	1073
ENSMUSG00000069117.5	561	561	561	561
ENSMUSG00000114294.2	2695	2695	2695	2695
ENSMUSG00000114348.2	653	653	653	653
ENSMUSG00000114474.2	2215	2215	2215	2215
ENSMUSG00000021662.12	5387	5387	5387	5387
ENSMUSG00000041747.4	4120	4120	4120	4120
ENSMUSG00000021661.17	1792	1852	2328	3283
ENSMUSG00000096330.9	701	745	831	832
ENSMUSG00000021660.15	919	888	1091	1208
ENSMUSG00000048603.10	1765	2020	2119	3489
ENSMUSG00000078302.6	5064	5064	5064	5064
ENSMUSG00000098113.2	989	989	989	989
ENSMUSG00000099446.2	1187	1187	1187	1187
ENSMUSG00000100416.2	530	530	530	530
ENSMUSG00000092116.3	310	310	310	310
ENSMUSG00000104430.2	432	432	432	432
ENSMUSG00000120268.1	2286	2286	2286	2286
ENSMUSG00000114912.2	271	271	271	271
ENSMUSG00002075340.1	108	108	108	108
ENSMUSG00000114521.2	809	809	809	809
ENSMUSG00000114733.2	994	994	994	994
ENSMUSG00000046082.5	2252	2252	2252	2252
ENSMUSG00000052485.8	1161	1161	1161	1161
ENSMUSG00000114689.2	570	570	570	570
ENSMUSG00000041685.17	2798	2275	5122	6888
ENSMUSG00000114612.2	1705	1705	1705	1705
ENSMUSG00000114598.2	2800	2800	2800	2800
ENSMUSG00000114458.2	165	165	165	165
ENSMUSG00000114719.2	400	400	400	400
ENSMUSG00000009470.18	8449	8449	8453	8579
ENSMUSG00000062461.8	447	447	447	447
ENSMUSG00000114569.2	1660	1660	1660	1660
ENSMUSG00000114873.2	365	365	365	365
ENSMUSG00000045022.7	481	481	481	481
ENSMUSG00000114203.2	960	960	960	960
ENSMUSG00000114414.2	974	974	974	974
ENSMUSG00000114283.2	540	540	540	540
ENSMUSG00002075116.1	253	253	253	253
ENSMUSG00000100410.3	1059	846	2294	4233
ENSMUSG00000097848.4	1192	1192	1976	2124
ENSMUSG00000050919.11	6382	6382	6382	6382
ENSMUSG00000021650.8	1704	1704	1704	1704
ENSMUSG00000041632.8	1849	1849	1849	1849
ENSMUSG00000097828.3	3242	3242	3997	5705
ENSMUSG00000052727.7	7238	7238	11808	14253
ENSMUSG00000114282.2	1963	1963	1963	1963
ENSMUSG00000097027.3	2481	2481	2481	2481
ENSMUSG00000114578.2	478	478	478	478
ENSMUSG00000103545.2	830	830	830	830
ENSMUSG00000077673.3	131	131	131	131
ENSMUSG00000120811.1	936	936	936	936
ENSMUSG00000021647.8	1032	1032	1238	1277
ENSMUSG00000021646.10	2123	2123	2123	2123
ENSMUSG00000049658.14	8744	8744	9921	10216
ENSMUSG00000097022.3	1545	1545	1545	1545
ENSMUSG00000021643.16	539	543	601	1300
ENSMUSG00000021645.17	722	722	1222	1222
ENSMUSG00000078945.11	4629	4709	4823	4846
ENSMUSG00000113292.2	655	655	655	655
ENSMUSG00000071203.7	5204	5204	5204	5204
ENSMUSG00000120924.1	904	904	904	904
ENSMUSG00000114576.2	1571	1571	1571	1571
ENSMUSG00000078942.11	6766	6766	6827	6827
ENSMUSG00000082956.5	4208	4208	4208	4208
ENSMUSG00000112978.2	634	634	634	634
ENSMUSG00000021640.7	4264	5361	5464	5536
ENSMUSG00000051723.8	378	378	378	378
ENSMUSG00000021639.18	1656	1656	1656	1656
ENSMUSG00000113596.2	256	256	256	256
ENSMUSG00000021638.13	2821	2641	4052	4222
ENSMUSG00000114360.2	441	441	441	441
ENSMUSG00000114332.2	631	631	631	631
ENSMUSG00000021636.16	2561	2624	3111	3382
ENSMUSG00000065678.3	104	104	104	104
ENSMUSG00000021635.15	2615	2615	2839	2839
ENSMUSG00000078941.10	1234	1222	1298	2324
ENSMUSG00000052293.15	1596	1596	1962	1981
ENSMUSG00000048924.15	1814	1814	2413	2469
ENSMUSG00000069089.9	1573	1573	1988	1988
ENSMUSG00000061474.12	636	636	701	701
ENSMUSG00000045273.9	1251	1251	1251	1251
ENSMUSG00000085340.2	309	309	309	309
ENSMUSG00000041431.17	1937	2140	2489	2489
ENSMUSG00000021629.11	2950	2950	3179	3179
ENSMUSG00000100596.2	3739	3739	3739	3739
ENSMUSG00000104450.2	837	837	837	837
ENSMUSG00000114738.2	793	793	793	793
ENSMUSG00000114759.2	411	411	411	411
ENSMUSG00000098005.2	968	968	968	968
ENSMUSG00000096722.3	645	645	645	645
ENSMUSG00000114590.2	2439	2439	2439	2439
ENSMUSG00000100733.3	2253	2253	3156	3731
ENSMUSG00000114295.2	430	430	430	430
ENSMUSG00000103437.2	492	492	492	492
ENSMUSG00000114652.2	1234	1234	1234	1234
ENSMUSG00000114400.2	468	468	468	468
ENSMUSG00000114700.2	601	601	601	601
ENSMUSG00000099774.2	370	370	370	370
ENSMUSG00000041417.16	5018	5018	7113	7561
ENSMUSG00000104214.2	2169	2169	2169	2169
ENSMUSG00000102635.2	400	400	400	400
ENSMUSG00000114223.2	767	767	767	767
ENSMUSG00000114762.2	545	545	545	545
ENSMUSG00000114717.2	1364	1364	1364	1364
ENSMUSG00000120871.1	1370	1370	1370	1370
ENSMUSG00000102542.2	815	815	815	815
ENSMUSG00002076822.1	284	284	284	284
ENSMUSG00000120208.1	2533	2533	2533	2533
ENSMUSG00000114444.2	262	262	262	262
ENSMUSG00000114846.2	3602	3602	3602	3602
ENSMUSG00000114730.2	2371	2371	2371	2371
ENSMUSG00000021624.10	1245	842	2650	4509
ENSMUSG00000034751.18	7398	7647	10636	13153
ENSMUSG00000091906.3	769	769	769	769
ENSMUSG00000090329.2	260	260	260	260
ENSMUSG00000091577.3	2600	2600	4275	4275
ENSMUSG00000047643.6	1453	1453	1453	1453
ENSMUSG00002075671.1	105	105	105	105
ENSMUSG00000095940.2	483	483	483	483
ENSMUSG00002076400.1	281	281	281	281
ENSMUSG00000114206.2	1657	1657	2133	3209
ENSMUSG00000119233.1	107	107	107	107
ENSMUSG00000032621.9	5132	5132	6330	6774
ENSMUSG00000120696.1	442	442	442	442
ENSMUSG00000021709.15	5794	5827	6369	6598
ENSMUSG00000114276.2	1050	1050	1050	1050
ENSMUSG00000114637.2	805	805	805	805
ENSMUSG00000021710.12	3324	3324	4162	4538
ENSMUSG00000042743.14	3048	3048	3048	3048
ENSMUSG00000021711.18	2767	2922	3538	3574
ENSMUSG00000118537.2	1609	1609	1609	1609
ENSMUSG00000021712.16	3740	3546	4258	5747
ENSMUSG00000021713.10	2342	2342	2342	2342
ENSMUSG00000021714.16	1261	1261	1306	1832
ENSMUSG00000046169.11	5651	5651	6480	6651
ENSMUSG00000120566.1	1062	1062	1062	1062
ENSMUSG00000021715.13	2071	2071	2071	2071
ENSMUSG00000084860.2	992	992	992	992
ENSMUSG00000021716.15	2365	2365	2365	2365
ENSMUSG00000042655.6	1310	1310	1310	1310
ENSMUSG00000114326.2	397	397	397	397
ENSMUSG00000021719.10	7077	7077	7077	7077
ENSMUSG00000021718.6	2157	2157	2157	2157
ENSMUSG00000021720.12	2881	3006	3785	5515
ENSMUSG00000077578.3	130	130	130	130
ENSMUSG00000021721.6	4484	4484	4484	4484
ENSMUSG00000114518.2	1210	1210	1210	1210
ENSMUSG00000114671.2	226	226	226	226
ENSMUSG00000114564.2	1328	1328	1328	1328
ENSMUSG00000114840.2	377	377	377	377
ENSMUSG00000114899.2	358	358	358	358
ENSMUSG00000108515.2	556	556	556	556
ENSMUSG00000114217.2	820	820	820	820
ENSMUSG00000114367.2	820	820	820	820
ENSMUSG00000059877.4	246	246	246	246
ENSMUSG00000114422.2	1011	1011	1011	1011
ENSMUSG00000064854.3	107	107	107	107
ENSMUSG00000101308.2	1613	1613	1613	1613
ENSMUSG00000042590.18	4236	4236	4325	4352
ENSMUSG00000118423.2	1786	1786	1810	2729
ENSMUSG00000100833.2	1897	1897	1897	1897
ENSMUSG00000114572.2	307	307	307	307
ENSMUSG00000021692.10	2051	2051	2051	2051
ENSMUSG00000021693.21	3357	3051	5304	5809
ENSMUSG00002075618.1	66	66	66	66
ENSMUSG00000071181.3	1386	1689	1898	3650
ENSMUSG00000114893.3	658	658	932	978
ENSMUSG00000114311.3	1368	1262	1967	3668
ENSMUSG00000114475.2	577	577	577	577
ENSMUSG00000114459.2	313	313	313	313
ENSMUSG00000049233.8	586	586	586	586
ENSMUSG00000114780.3	4748	4748	4748	4748
ENSMUSG00000114534.2	439	441	451	636
ENSMUSG00000114807.2	1961	1961	1961	1961
ENSMUSG00000102000.7	627	627	627	627
ENSMUSG00000032846.13	5294	5294	5310	5457
ENSMUSG00002076530.1	171	171	171	171
ENSMUSG00000114627.2	2511	2511	2511	2511
ENSMUSG00000068184.8	617	617	678	678
ENSMUSG00000121053.1	2218	2218	2218	2218
ENSMUSG00000071180.6	1231	961	2097	2208
ENSMUSG00000021694.19	1627	1627	2111	2649
ENSMUSG00000021696.10	4013	4013	4013	4013
ENSMUSG00000114519.2	374	374	374	374
ENSMUSG00000114507.2	467	467	467	467
ENSMUSG00000114607.2	1549	1549	1549	1549
ENSMUSG00000090358.2	2910	2910	2910	2910
ENSMUSG00000021697.13	1983	1983	2563	2563
ENSMUSG00000021699.18	2416	2244	4207	6643
ENSMUSG00002075746.1	255	255	255	255
ENSMUSG00002075385.1	196	196	196	196
ENSMUSG00000059751.8	795	795	795	795
ENSMUSG00000076946.4	81	81	81	81
ENSMUSG00000084651.3	80	80	80	80
ENSMUSG00000021700.11	3936	2398	8444	8892
ENSMUSG00000045609.7	715	715	715	715
ENSMUSG00000046006.7	2042	2042	2069	2081
ENSMUSG00000021701.9	2800	2800	2800	2800
ENSMUSG00000109853.2	975	975	975	975
ENSMUSG00000114775.2	1364	1364	1364	1364
ENSMUSG00000114587.2	217	217	217	217
ENSMUSG00000114275.2	363	363	363	363
ENSMUSG00000114320.2	259	259	259	259
ENSMUSG00000114307.2	737	737	737	737
ENSMUSG00000114472.2	2283	2283	2283	2283
ENSMUSG00000114747.2	1006	1006	1006	1006
ENSMUSG00000114824.2	940	940	940	940
ENSMUSG00000055194.4	2737	2737	2737	2737
ENSMUSG00000081277.2	473	473	473	473
ENSMUSG00000082258.2	244	244	244	244
ENSMUSG00000086201.2	559	559	559	559
ENSMUSG00000032745.19	3496	3496	3694	3694
ENSMUSG00000116016.2	1134	1134	1134	1134
ENSMUSG00000085634.3	663	663	663	663
ENSMUSG00000086870.2	653	653	653	653
ENSMUSG00000086649.2	682	682	743	1098
ENSMUSG00000096842.2	78	78	78	78
ENSMUSG00000032727.15	4761	4761	5279	5379
ENSMUSG00000084217.3	670	670	670	670
ENSMUSG00000086480.2	751	751	751	751
ENSMUSG00000021754.18	6978	6978	6978	6978
ENSMUSG00000085204.2	407	407	467	752
ENSMUSG00000086861.2	697	697	697	697
ENSMUSG00000086057.2	355	355	355	355
ENSMUSG00000086111.3	1210	1210	1430	1737
ENSMUSG00000082433.3	1575	1575	1575	1575
ENSMUSG00000114429.2	1573	1573	1573	1573
ENSMUSG00000086402.2	739	739	739	739
ENSMUSG00000086092.2	429	429	429	429
ENSMUSG00000114361.2	753	753	753	753
ENSMUSG00000114745.2	1135	1135	1135	1135
ENSMUSG00000120592.1	784	784	784	784
ENSMUSG00000104438.2	906	906	906	906
ENSMUSG00000049985.16	2186	2412	3209	6390
ENSMUSG00002075386.1	153	153	153	153
ENSMUSG00000114536.2	2849	2849	2849	2849
ENSMUSG00000114656.2	1622	1622	1622	1622
ENSMUSG00000114869.2	1841	1841	1841	1841
ENSMUSG00000114468.2	377	377	377	377
ENSMUSG00000120018.1	462	462	462	462
ENSMUSG00000021756.13	3141	2778	8678	10973
ENSMUSG00000050377.9	3313	3313	3680	3897
ENSMUSG00000114547.2	1342	1342	1342	1342
ENSMUSG00000021758.15	2887	2887	3012	3014
ENSMUSG00000047789.6	8910	8910	8910	8910
ENSMUSG00000114438.2	414	414	414	414
ENSMUSG00000114418.2	358	358	358	358
ENSMUSG00000114286.2	194	194	194	194
ENSMUSG00000021759.15	1435	1435	1598	1750
ENSMUSG00000016018.5	3689	3689	3689	3689
ENSMUSG00000098067.2	957	957	957	957
ENSMUSG00000042426.7	4682	4682	4682	4682
ENSMUSG00000114477.2	439	439	439	439
ENSMUSG00000042417.6	1875	1875	1875	1875
ENSMUSG00000074651.4	2377	2377	2377	2377
ENSMUSG00000078926.9	1574	1608	1620	1620
ENSMUSG00000076146.3	109	109	109	109
ENSMUSG00000078027.3	80	80	80	80
ENSMUSG00000065575.3	91	91	91	91
ENSMUSG00000074650.3	2943	2943	2943	2943
ENSMUSG00000021760.6	905	905	1042	1048
ENSMUSG00000116554.2	1042	1042	1042	1042
ENSMUSG00000023132.9	937	937	996	1006
ENSMUSG00000051002.8	259	259	259	259
ENSMUSG00000114333.2	444	444	444	444
ENSMUSG00000116741.2	562	562	562	562
ENSMUSG00000042385.15	1166	1166	1304	1365
ENSMUSG00000042379.9	2097	2097	2097	2097
ENSMUSG00000021763.18	5910	5910	8274	8274
ENSMUSG00002076424.1	101	101	101	101
ENSMUSG00000114864.2	543	543	543	543
ENSMUSG00000114790.2	2567	2567	2567	2567
ENSMUSG00000114659.2	269	269	269	269
ENSMUSG00000114364.2	180	180	180	180
ENSMUSG00000114715.2	2540	2540	2540	2540
ENSMUSG00000042364.12	4447	4447	4447	4447
ENSMUSG00000051456.5	781	781	781	781
ENSMUSG00000114417.2	927	927	927	927
ENSMUSG00000114962.2	743	743	743	743
ENSMUSG00000114901.2	166	166	166	166
ENSMUSG00000114781.2	307	307	307	307
ENSMUSG00000114395.2	226	226	226	226
ENSMUSG00000042348.11	2183	2183	3364	3364
ENSMUSG00000114696.2	1976	1976	1976	1976
ENSMUSG00000114213.2	3687	3687	3687	3687
ENSMUSG00000104314.2	846	846	846	846
ENSMUSG00000114655.2	1763	1763	1763	1763
ENSMUSG00000114707.2	2714	2714	2714	2714
ENSMUSG00000021764.9	1698	1698	1698	1698
ENSMUSG00000114712.2	811	811	811	811
ENSMUSG00000114520.2	422	422	422	422
ENSMUSG00000021765.10	1932	1851	2833	2833
ENSMUSG00000114935.2	605	605	605	605
ENSMUSG00002076407.1	100	100	100	100
ENSMUSG00000114879.2	534	534	534	534
ENSMUSG00000051758.7	1403	1403	1403	1403
ENSMUSG00000015536.15	1403	1152	4559	5178
ENSMUSG00000015533.10	7108	7108	7108	7108
ENSMUSG00000114703.2	427	427	427	427
ENSMUSG00000042284.11	10967	10967	10967	10967
ENSMUSG00000114470.2	1057	1057	1057	1057
ENSMUSG00000042275.10	1600	1600	1600	1600
ENSMUSG00000114255.2	1269	1269	1269	1269
ENSMUSG00000118824.1	107	107	107	107
ENSMUSG00000114872.2	1213	1213	1213	1213
ENSMUSG00000114471.2	395	395	395	395
ENSMUSG00000114551.2	1217	1217	1217	1217
ENSMUSG00000114847.2	196	196	196	196
ENSMUSG00000114324.2	533	533	533	533
ENSMUSG00000114956.2	266	266	266	266
ENSMUSG00000061669.7	354	354	354	354
ENSMUSG00000042258.14	1857	1857	2516	2516
ENSMUSG00000114889.2	803	803	803	803
ENSMUSG00000114451.2	497	497	497	497
ENSMUSG00000114731.2	464	464	464	464
ENSMUSG00000114347.2	506	506	506	506
ENSMUSG00002076507.1	91	91	91	91
ENSMUSG00000114290.2	1786	1786	1786	1786
ENSMUSG00000021725.10	3031	3031	3098	3185
ENSMUSG00000114609.2	403	403	403	403
ENSMUSG00000114876.2	349	349	349	349
ENSMUSG00000114792.2	1620	1620	1620	1620
ENSMUSG00000114964.2	1090	1090	1090	1090
ENSMUSG00000021728.9	2923	2923	2923	2923
ENSMUSG00000091423.3	2375	2375	2375	2375
ENSMUSG00000114540.2	409	409	409	409
ENSMUSG00000114358.2	1240	1240	1240	1240
ENSMUSG00000021730.9	14141	14141	14141	14141
ENSMUSG00000079048.9	865	865	922	1088
ENSMUSG00000088155.3	130	130	130	130
ENSMUSG00000114713.2	625	625	625	625
ENSMUSG00000021731.11	3319	3319	3319	3319
ENSMUSG00000097411.3	1495	1495	1495	1495
ENSMUSG00000114668.2	556	556	556	556
ENSMUSG00000100727.7	1078	1078	1078	1078
ENSMUSG00000114365.2	533	533	533	533
ENSMUSG00000114485.2	526	526	526	526
ENSMUSG00000114831.2	880	880	880	880
ENSMUSG00000114613.2	1301	1301	1301	1301
ENSMUSG00000021732.15	4114	4114	4114	4114
ENSMUSG00000086709.2	502	502	502	502
ENSMUSG00000114868.2	270	270	270	270
ENSMUSG00002075099.1	119	119	119	119
ENSMUSG00000114736.2	356	356	356	356
ENSMUSG00000025453.19	3261	3198	3464	4392
ENSMUSG00000116207.2	3339	3339	3339	3339
ENSMUSG00000025451.16	1760	1628	2551	2843
ENSMUSG00000062822.9	2866	2627	3406	3425
ENSMUSG00000025450.5	2659	2659	2659	2659
ENSMUSG00000074635.4	1133	1133	1133	1133
ENSMUSG00000074634.13	1306	1279	1789	2699
ENSMUSG00000114945.2	510	510	510	510
ENSMUSG00000074715.4	3740	3740	3740	3740
ENSMUSG00000114301.2	397	397	397	397
ENSMUSG00000099872.2	555	555	555	555
ENSMUSG00000093930.3	3354	3354	3464	3482
ENSMUSG00000114934.2	1899	1899	1899	1899
ENSMUSG00000095930.2	4103	4103	4103	4103
ENSMUSG00000114369.3	1465	1465	1465	1465
ENSMUSG00000094870.9	2358	2763	3109	4077
ENSMUSG00000120975.1	455	455	455	455
ENSMUSG00000118853.2	107	107	107	107
ENSMUSG00000094237.3	737	737	885	885
ENSMUSG00000095514.3	560	560	704	724
ENSMUSG00000103877.3	1659	1659	1659	1659
ENSMUSG00000104162.2	724	724	724	724
ENSMUSG00000096284.3	1077	1077	1280	1398
ENSMUSG00000096175.4	945	945	1374	1374
ENSMUSG00000101579.2	330	330	330	330
ENSMUSG00000078537.4	723	723	925	925
ENSMUSG00000114951.2	1246	1246	1246	1246
ENSMUSG00000121568.1	583	583	583	583
ENSMUSG00000114608.4	1078	1078	1555	1659
ENSMUSG00000114871.2	709	709	709	709
ENSMUSG00000119661.1	106	106	106	106
ENSMUSG00000095029.3	953	953	953	953
ENSMUSG00000095609.4	1669	1669	1669	1669
ENSMUSG00000119755.1	106	106	106	106
ENSMUSG00000114375.2	441	441	441	441
ENSMUSG00000121569.1	583	583	583	583
ENSMUSG00000114940.2	1246	1246	1246	1246
ENSMUSG00000096323.3	968	968	1427	1427
ENSMUSG00000114798.2	330	330	330	330
ENSMUSG00000095653.4	894	894	894	894
ENSMUSG00000114398.2	1858	1858	1858	1858
ENSMUSG00000094027.3	643	643	830	830
ENSMUSG00000063846.10	886	886	886	886
ENSMUSG00000095071.3	1027	1027	1174	1404
ENSMUSG00000094796.3	1049	1049	1595	1595
ENSMUSG00000078180.5	472	472	472	472
ENSMUSG00000095821.3	644	644	779	779
ENSMUSG00000093814.2	873	873	873	873
ENSMUSG00000114252.2	900	900	900	900
ENSMUSG00000114877.2	368	368	368	368
ENSMUSG00000114919.2	679	679	679	679
ENSMUSG00000114304.2	486	486	486	486
ENSMUSG00000114906.2	282	282	282	282
ENSMUSG00000091557.3	758	758	758	758
ENSMUSG00000091929.3	789	789	789	789
ENSMUSG00000114819.2	496	496	496	496
ENSMUSG00000114445.2	1466	1466	1466	1466
ENSMUSG00000114636.2	1667	1667	1667	1667
ENSMUSG00000114580.2	989	989	989	989
ENSMUSG00000114318.2	242	242	242	242
ENSMUSG00000058317.13	1064	1064	1523	1523
ENSMUSG00000083606.4	736	736	736	736
ENSMUSG00000077689.3	135	135	135	135
ENSMUSG00000114529.2	1325	1325	1325	1325
ENSMUSG00000035129.7	1242	1242	1242	1242
ENSMUSG00000065858.3	156	156	156	156
ENSMUSG00000021774.14	1408	1408	1408	1408
ENSMUSG00000021772.16	4598	4598	4598	4598
ENSMUSG00000012405.17	1102	842	1922	2224
ENSMUSG00000114894.2	832	832	832	832
ENSMUSG00000021775.12	4663	4663	4663	4663
ENSMUSG00002075936.1	79	79	79	79
ENSMUSG00000114678.2	515	515	515	515
ENSMUSG00000098079.2	878	878	878	878
ENSMUSG00000114517.2	311	311	311	311
ENSMUSG00002076862.1	63	63	63	63
ENSMUSG00000021779.20	4161	4532	6195	6731
ENSMUSG00000114504.2	1735	1735	1735	1735
ENSMUSG00002074873.1	326	326	326	326
ENSMUSG00000114281.2	474	474	474	474
ENSMUSG00000114769.2	598	598	598	598
ENSMUSG00000114296.2	316	316	316	316
ENSMUSG00000114202.3	592	592	592	592
ENSMUSG00000114890.2	775	775	775	775
ENSMUSG00000017491.10	2932	2932	3108	3392
ENSMUSG00000114463.2	436	436	436	436
ENSMUSG00000017485.12	10335	10335	10335	10335
ENSMUSG00000114243.2	241	241	241	241
ENSMUSG00000021785.9	2632	2632	2935	2935
ENSMUSG00000114253.3	3815	3815	3815	3815
ENSMUSG00000114842.2	327	327	327	327
ENSMUSG00000114419.2	750	750	750	750
ENSMUSG00000021786.14	2926	3434	3759	3854
ENSMUSG00000114907.2	1741	1741	1741	1741
ENSMUSG00000114698.2	348	348	348	348
ENSMUSG00000114484.2	1212	1212	1212	1212
ENSMUSG00000114390.2	1585	1585	1585	1585
ENSMUSG00000114765.2	1314	1314	1314	1314
ENSMUSG00000114794.2	775	775	775	775
ENSMUSG00000114513.2	256	256	256	256
ENSMUSG00000114586.2	1736	1736	2109	2917
ENSMUSG00000114941.2	150	150	150	150
ENSMUSG00000114266.2	1711	1711	1711	1711
ENSMUSG00000097547.9	1106	1106	1274	1621
ENSMUSG00000045201.7	1501	1426	1655	2026
ENSMUSG00000114789.2	1232	1130	1809	4054
ENSMUSG00000114683.2	339	339	339	339
ENSMUSG00000114711.2	2215	2215	2215	2215
ENSMUSG00000114323.2	1184	1184	1184	1184
ENSMUSG00000114946.2	2665	2665	2665	2665
ENSMUSG00000114770.2	736	736	736	736
ENSMUSG00000114197.2	2394	2394	2394	2394
ENSMUSG00000114538.2	2233	2233	3418	3857
ENSMUSG00000114542.2	1363	1363	1363	1363
ENSMUSG00000042567.21	5433	3386	9567	9617
ENSMUSG00000021733.12	4359	3968	8132	8895
ENSMUSG00000114628.2	772	772	772	772
ENSMUSG00000114737.2	1284	1284	1284	1284
ENSMUSG00000114476.2	969	969	969	969
ENSMUSG00000091809.5	2086	2086	3075	3176
ENSMUSG00000114748.2	601	601	601	601
ENSMUSG00000068758.9	1448	1371	2315	2553
ENSMUSG00000114883.2	1104	1104	1104	1104
ENSMUSG00000072707.4	4071	4071	4126	4194
ENSMUSG00000114510.2	429	429	429	429
ENSMUSG00000114768.2	986	986	986	986
ENSMUSG00000114556.2	301	301	301	301
